time,step,accepted_time_step_size,body_id,force_x,force_y,force_z,drag_coefficient,lift_coefficient,slip_error
20.15999999999966,1008,0.02,cylinder,9.125717662489143,0.0003010576757173542,6.931233494808502e-06,1.1407147078111428,3.763220946466928e-05,0.0017337461270806528
20.19999999999966,1010,0.02,cylinder,9.125251007712283,0.00029693833987579673,6.8913942471050175e-06,1.1406563759640354,3.711729248447459e-05,0.0017337525849863056
20.259999999999657,1013,0.02,cylinder,9.124533132216149,0.0003237286161216887,-5.55297529478613e-06,1.1405666415270186,4.0466077015211085e-05,0.0017335748189418057
20.299999999999656,1015,0.02,cylinder,9.124072945824658,0.0003219906650479948,-5.422784464424697e-06,1.1405091182280822,4.024883313099935e-05,0.0017335651181605333
20.359999999999655,1018,0.02,cylinder,9.123409495095506,0.00029665703624166763,6.294004842222373e-06,1.1404261868869383,3.7082129530208454e-05,0.0017337222653420435
20.399999999999654,1020,0.02,cylinder,9.122962342312233,0.0002931322054536109,6.360899646049663e-06,1.1403702927890291,3.6641525681701365e-05,0.0017336984167032048
20.459999999999653,1023,0.02,cylinder,9.122220785528729,0.0003038633758768442,-4.821377242082026e-06,1.140277598191091,3.798292198460553e-05,0.0017335207621336456
20.499999999999652,1025,0.02,cylinder,9.121767943766125,0.0003061553497695907,-4.7896260994694695e-06,1.1402209929707656,3.8269418721198836e-05,0.0017335248789715487
20.55999999999965,1028,0.02,cylinder,9.121150856053223,0.00028309422982437547,5.917075013239973e-06,1.1401438570066529,3.5386778728046934e-05,0.001733690301502698
20.59999999999965,1030,0.02,cylinder,9.120713447784194,0.00027564758647122484,5.794428458531414e-06,1.1400891809730243,3.4455948308903105e-05,0.0017336956513743732
20.65999999999965,1033,0.02,cylinder,9.120013935140982,0.00029301954284739485,-4.538480254414147e-06,1.1400017418926227,3.6627442855924356e-05,0.0017334773391905276
20.699999999999648,1035,0.02,cylinder,9.11956551840831,0.0002902890059273587,-4.858826855590058e-06,1.1399456898010387,3.628612574091984e-05,0.001733450900170084
20.759999999999646,1038,0.02,cylinder,9.11899195864998,0.0002542825581465943,5.74559585681665e-06,1.1398739948312475,3.178531976832429e-05,0.001733648557677896
20.799999999999645,1040,0.02,cylinder,9.118558706697382,0.00025028704650523827,4.792935968271043e-06,1.1398198383371727,3.1285880813154784e-05,0.0017336654907612519
20.859999999999644,1043,0.02,cylinder,9.117864063616189,0.00027027908359957806,-4.142288019502392e-06,1.1397330079520236,3.378488544994726e-05,0.001733420737202422
20.899999999999643,1045,0.02,cylinder,9.117443867140123,0.00026289013806720854,-4.586198833035035e-06,1.1396804833925154,3.286126725840107e-05,0.001733416838383699
20.959999999999642,1048,0.02,cylinder,9.116874083405607,0.00023225292196729955,5.070549552821036e-06,1.1396092604257009,2.9031615245912444e-05,0.0017336349020371043
20.99999999999964,1050,0.02,cylinder,9.11646656315187,0.00022741896403067003,5.578999549235988e-06,1.1395583203939839,2.8427370503833753e-05,0.0017336176689856586
21.05999999999964,1053,0.02,cylinder,9.115837374774003,0.00023647865637509803,-4.4021440990095416e-06,1.1394796718467504,2.9559832046887253e-05,0.0017333121473542088
21.09999999999964,1055,0.02,cylinder,9.115426245419572,0.0002276594998036484,-5.966190449416248e-06,1.1394282806774465,2.845743747545605e-05,0.001733489372651538
21.159999999999638,1058,0.02,cylinder,9.114855886550867,0.00020139634837206056,5.179812858134856e-06,1.1393569858188584,2.517454354650757e-05,0.0017336618466467658
21.199999999999637,1060,0.02,cylinder,9.11440251034581,0.00018952956963995567,5.1158924886849975e-06,1.1393003137932263,2.369119620499446e-05,0.001733606549333715
21.259999999999636,1063,0.02,cylinder,9.113735263357858,0.0001964480977411722,-4.31436571591521e-06,1.1392169079197323,2.4556012217646525e-05,0.0017333960080417289
21.299999999999635,1065,0.02,cylinder,9.11333226245664,0.00019326192107085464,-4.367814157043387e-06,1.13916653280708,2.415774013385683e-05,0.0017333648994806803
21.359999999999634,1068,0.02,cylinder,9.112779803791645,0.0001643924609114296,4.66911685858791e-06,1.1390974754739556,2.05490576139287e-05,0.0017335575515436566
21.399999999999633,1070,0.02,cylinder,9.112406100820529,0.00015300111839367187,5.624964368868204e-06,1.139050762602566,1.9125139799208983e-05,0.001733578476305484
21.45999999999963,1073,0.02,cylinder,9.111783393524679,0.0001526897573977562,-4.20823175529141e-06,1.1389729241905848,1.9086219674719526e-05,0.0017333793465608266
21.49999999999963,1075,0.02,cylinder,9.111416084508578,0.00014531866524860948,-3.078262633018298e-06,1.1389270105635723,1.8164833156076184e-05,0.0017333925887719082
21.55999999999963,1078,0.02,cylinder,9.110871517917902,0.0001158095936407192,5.316037071704452e-06,1.1388589397397377,1.44761992050899e-05,0.001733567501436833
21.59999999999963,1080,0.02,cylinder,9.110494456092498,0.00010570105823459143,5.208341909521311e-06,1.1388118070115623,1.321263227932393e-05,0.0017335520111384328
