cloud,strength_scale,mode,method,steps,dt,horizon,finite,velocity_probe_error,vorticity_probe_error,gradient_probe_error,wall_time_s,position_error,strength_error,strength_magnitude_error,strength_angle_mean_deg,strength_error_p95,strength_error_max,excess_growth,velocity_evaluations,gradient_evaluations,fused_evaluations,pairwise_stretching_sweeps,tree_builds,tree_refits,tree_traversals,kernel_launches,synchronisations,host_device_transfers,total_strength_drift,total_strength_drift_abs,linear_impulse_drift,linear_impulse_drift_abs,angular_impulse_drift,angular_impulse_drift_abs,energy_drift,energy_drift_abs
single_ring,0.75,TRANSPOSED,strang_x_gamma_x,20,0.004,0.08,True,1.9585484100164177e-16,2.47834098580243e-16,3.693333709485996e-16,0.0794690540060401,6.735769033681423e-17,4.589701229475994e-18,0.0,2.9348469089898537e-07,9.259465437598418e-18,1.2081227372924306e-17,0.0,120,0,0,60,0,0,0,0,0,0,2.4260085595498253e-19,1.1432296002341531e-18,3.6143176716681146e-18,8.516035383789237e-18,8.055707694873013e-17,1.2653876056839911e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,strang_x_gamma_x,40,0.002,0.08,True,1.9668245632708327e-16,2.0451912605067798e-16,3.66325608934215e-16,0.15489010198507458,6.689818170429008e-17,4.5875817647803585e-18,0.0,2.9348469089898537e-07,9.259465437598412e-18,1.208122737292429e-17,0.0,240,0,0,120,0,0,0,0,0,0,2.42554840985633e-19,1.1430127597996577e-18,2.8431005217700346e-18,6.6988977844575366e-18,8.055703492369409e-17,1.2653869455562688e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,strang_gamma_x_gamma,5,0.016,0.08,True,1.7599602779002885e-16,2.0889824098021088e-16,3.647580171910708e-16,0.025728396023623645,6.616515462903949e-17,4.13344230679221e-18,0.0,2.9348469089898537e-07,8.333423382426013e-18,1.0856124828953167e-17,0.0,15,0,0,30,0,0,0,0,0,0,2.231978772124511e-19,1.0517952170212096e-18,2.8612885331085155e-18,6.741752276560821e-18,8.055717880443441e-17,1.2653892056296526e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,strang_gamma_x_gamma,10,0.008,0.08,True,1.768036290640016e-16,2.036552136158412e-16,3.6139749202412205e-16,0.05010660598054528,6.622839180033274e-17,4.3633115205057315e-18,0.0,2.9348469089898537e-07,8.796444410012216e-18,1.146867610093874e-17,0.0,30,0,0,60,0,0,0,0,0,0,2.3303741149176604e-19,1.0981629299311708e-18,2.0433962516410577e-18,4.8146389893963505e-18,8.055710239157843e-17,1.2653880053393178e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,strang_gamma_x_gamma,20,0.004,0.08,True,1.8346757112267624e-16,2.1449928338717658e-16,3.8259899379273006e-16,0.09043029899476096,6.6244779744824e-17,4.476620804403769e-18,0.0,2.9348469089898537e-07,9.02795492380531e-18,1.177495173693151e-17,0.0,60,0,0,120,0,0,0,0,0,0,2.3783447204649124e-19,1.120768545227496e-18,2.717635870049928e-18,6.40327866336072e-18,8.055707683975559e-17,1.2653876039722231e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,strang_gamma_x_gamma,40,0.002,0.08,True,1.9585484100164177e-16,2.4783392849542316e-16,3.693909566693369e-16,0.17877282697008923,6.73576905595005e-17,4.532505409999274e-18,0.0,2.9348469089898537e-07,9.143710180701858e-18,1.1928089554927861e-17,0.0,120,0,0,240,0,0,0,0,0,0,2.4015631070827365e-19,1.1317099521515105e-18,3.6143176716681146e-18,8.516035383789237e-18,8.055707338952326e-17,1.2653875497761004e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk2,5,0.016,0.08,True,3.223847862398425e-17,2.722063576903261e-18,5.342273769296354e-17,0.009439246030524373,6.918670737192091e-18,6.616977685540119e-20,0.0,2.9348469089898537e-07,1.3583845342961612e-19,1.6979806678702103e-19,0.0,10,0,0,10,0,0,0,0,0,0,2.786433232222255e-20,1.3130757258101846e-19,3.477575790773897e-18,8.193844917447743e-18,6.02869340171984e-17,9.469849450794155e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk2,10,0.008,0.08,True,4.141227145760127e-17,2.7220643756191073e-18,8.191942988377445e-17,0.018094637955073267,7.066594911866862e-18,6.74072065061276e-20,0.0,2.9348469089898537e-07,1.3685650450103824e-19,1.6979806678702103e-19,0.0,20,0,0,20,0,0,0,0,0,0,3.0809290360614286e-20,1.45185360388831e-19,3.3035575499693346e-18,7.783824097271068e-18,6.028689589819122e-17,9.469843463074508e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk2,20,0.004,0.08,True,4.166660504253793e-17,2.722063952177026e-18,8.670915529397344e-17,0.03553654899587855,7.985014411889631e-18,6.546595896173999e-20,0.0,2.9348469089898537e-07,1.3583845342961308e-19,1.6979806678702103e-19,0.0,40,0,0,40,0,0,0,0,0,0,2.9336811341417557e-20,1.3824646648492068e-19,2.5279980914625634e-18,5.956455174320855e-18,6.028670011550877e-17,9.469812709602664e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk2,40,0.002,0.08,True,8.825528203566401e-17,5.019139277674043e-17,9.329620864861233e-16,0.06808437296422198,9.521339707833832e-18,6.616921238484796e-20,0.0,2.9348469089898537e-07,1.3583845342961253e-19,1.6979806678702103e-19,0.0,80,0,0,80,0,0,0,0,0,0,2.7128092812625326e-20,1.278381256290687e-19,2.6240891095338734e-18,6.182864301657449e-18,6.028682812444635e-17,9.469832817199558e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk3,5,0.016,0.08,True,1.755151384067092e-16,2.0889690409357635e-16,3.6475469892338685e-16,0.01348110195249319,6.616515609241004e-17,3.6735873126873194e-18,0.0,2.9348469089898537e-07,7.407381327253603e-18,9.631022284982036e-18,0.0,15,0,0,15,0,0,0,0,0,0,2.0345745536135375e-19,9.587706706219533e-19,2.869947404154101e-18,6.762154260809715e-18,8.055705250436044e-17,1.26538722171273e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk3,10,0.008,0.08,True,1.768036290640016e-16,2.036544593416186e-16,3.6139749202412205e-16,0.026241272978950292,6.622839264825168e-17,4.133477746713677e-18,0.0,2.9348469089898537e-07,8.333423382426013e-18,1.0856124828953167e-17,0.0,30,0,0,30,0,0,0,0,0,0,2.231978772124511e-19,1.0517952170212096e-18,2.015520003914632e-18,4.74895712809611e-18,8.055740568075459e-17,1.2653927693945564e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk3,20,0.004,0.08,True,1.8346757112267624e-16,2.1449888467186972e-16,3.8259829975474073e-16,0.05224410997470841,6.62447801695006e-17,4.3636565277284876e-18,0.0,2.9348469089898537e-07,8.796444410012216e-18,1.146867610093874e-17,0.0,60,0,0,60,0,0,0,0,0,0,2.3303741149176604e-19,1.0981629299311708e-18,2.648185472928678e-18,6.23964002032196e-18,8.055719334251725e-17,1.265389433993324e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk3,40,0.002,0.08,True,1.9585484100164177e-16,2.478337551773717e-16,3.693909566693369e-16,0.10289976600324735,6.735769076614987e-17,4.475867082699627e-18,0.0,2.9348469089898537e-07,9.02795492380531e-18,1.177495173693151e-17,0.0,120,0,0,120,0,0,0,0,0,0,2.377424421077911e-19,1.1203348643584997e-18,3.6116804724524e-18,8.50982162952763e-18,8.055701935227594e-17,1.2653867009610044e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,5,0.016,0.08,True,6.297451603815985e-17,4.36371480622388e-17,1.2059739927692475e-16,0.018536065996158868,6.655411203618112e-18,6.905670052501471e-20,0.0,2.9348469089898537e-07,1.4742985052544933e-19,1.6979806678702103e-19,0.0,20,0,0,20,0,0,0,0,0,0,3.179094304007831e-20,1.4981128965810236e-19,3.1004879860232035e-18,7.305352709575432e-18,6.028690069464989e-17,9.469844216500474e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,10,0.008,0.08,True,6.851474852001862e-17,4.363714800840899e-17,1.362912161862958e-16,0.035921500995755196,6.669517789112041e-18,6.591824347810356e-20,0.0,2.9348469089898537e-07,1.358384534296164e-19,1.6979806678702103e-19,0.0,40,0,0,40,0,0,0,0,0,0,2.88459850016864e-20,1.3593350185028905e-19,3.1992815400089252e-18,7.538129537143109e-18,6.028717109014263e-17,9.469886690125153e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,20,0.004,0.08,True,6.859180445948182e-17,4.363714800060586e-17,1.3918973524253753e-16,0.0707985499757342,7.66043902430887e-18,6.521195213507862e-20,0.0,2.9348469089898537e-07,1.3583845342961308e-19,1.6979806678702103e-19,0.0,80,0,0,80,0,0,0,0,0,0,2.835515866195362e-20,1.336205372156497e-19,2.4077747678908126e-18,5.6731856417284845e-18,6.028693648302884e-17,9.469849838125894e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,40,0.002,0.08,True,9.896614942013449e-17,7.668150076650871e-17,2.147495420932946e-16,0.15183864400023594,1.2312328740364178e-17,6.520049196874223e-20,0.0,2.9348469089898537e-07,1.3583845342961253e-19,1.6979806678702103e-19,0.0,160,0,0,160,0,0,0,0,0,0,2.761891915235697e-20,1.3015109026370264e-19,1.4507947738850903e-18,3.4183546526278986e-18,6.028716395647877e-17,9.469885569571853e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,5,0.016,0.08,True,1.7522792609405987e-16,2.0892776313029943e-16,3.6448579581214586e-16,0.015046574000734836,6.61651583319062e-17,6.387062123445072e-18,0.0,2.9348469089898537e-07,1.1600060307119956e-17,1.506640532441421e-17,0.0,15,15,0,0,0,0,0,0,0,0,8.996552412735373e-19,4.2395254451227466e-18,2.4941641513231808e-18,5.876735830982945e-18,8.056502261252476e-17,1.2655124158790167e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,10,0.008,0.08,True,1.7565710008501355e-16,2.0368860192949825e-16,3.6116339028983866e-16,0.028661184944212437,6.622839075566671e-17,6.816278318053707e-18,0.0,2.9348469089898537e-07,1.269322873097112e-17,1.6574223840070993e-17,0.0,30,30,0,0,0,0,0,0,0,0,8.98450307974889e-19,4.233847330724098e-18,2.0940919130571216e-18,4.934087827501537e-18,8.056525344388474e-17,1.2655160417695404e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,20,0.004,0.08,True,1.8298466605163162e-16,2.1453251392068857e-16,3.825902397245286e-16,0.05652529303915799,6.624477594164748e-17,7.038140746246997e-18,0.0,2.9348469089898537e-07,1.323981294289671e-17,1.7328133097899386e-17,0.0,60,60,0,0,0,0,0,0,0,0,8.97838864687311e-19,4.230965972113585e-18,2.411317210201425e-18,5.681532324782574e-18,8.056596546016535e-17,1.2655272260951224e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,40,0.002,0.08,True,1.9430662316280615e-16,2.4786335408742395e-16,3.6844361056347183e-16,0.11757474701153114,6.7357685359635e-17,7.150700459444937e-18,0.0,2.9348469089898537e-07,1.3513105048859504e-17,1.7705087726813582e-17,0.0,120,120,0,0,0,0,0,0,0,0,8.9753099989005e-19,4.2295151934355234e-18,4.3801320368331106e-18,1.0320442971501149e-17,8.056327527996502e-17,1.2654849688433514e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,averaged_gradient_exponential,5,0.016,0.08,True,3.2169919438917103e-16,3.0926178670174765e-16,4.208659706261668e-16,0.03265023702988401,6.616158672602236e-17,5.268604122552135e-16,4.896784270707429e-16,2.668042644536231e-07,9.423990874617963e-16,9.42463167531313e-16,2.2204460492503128e-16,15,15,0,0,0,0,0,0,0,0,4.218743855397866e-17,1.9880362055242525e-16,1.8850367348441192e-16,4.441513168449882e-16,3.64739937042834e-17,5.729321533422855e-17,7.184117244631132e-16,3.3306690738754696e-16
single_ring,0.75,TRANSPOSED,averaged_gradient_exponential,10,0.008,0.08,True,5.425307214929683e-16,7.31485051568887e-16,1.2450372206868935e-15,0.06034219003049657,6.654070894601891e-17,1.1544760038676808e-15,8.694761063105301e-16,2.1344341156289847e-07,1.884861533018349e-15,1.8849494887489195e-15,1.7763568394002489e-15,30,30,0,0,0,0,0,0,0,0,6.149282866267904e-17,2.897781281626925e-16,5.654373357247999e-16,1.3322803349838127e-15,7.674244904833624e-17,1.2054675707437108e-16,4.789411496420754e-16,2.220446049250313e-16
single_ring,0.75,TRANSPOSED,averaged_gradient_exponential,20,0.004,0.08,True,4.265638573820062e-16,6.955465007839389e-16,7.022498479926839e-16,0.11457285599317402,6.644606377312676e-17,9.428536333758552e-16,7.905662924956907e-16,2.9348469089898537e-07,1.8857569497334067e-15,1.8859919640343697e-15,1.554312234475218e-15,60,60,0,0,0,0,0,0,0,0,3.5368592824041494e-17,1.6667056707572615e-16,3.7697038514506735e-16,8.882155444444939e-16,3.111048815206264e-17,4.8868240514056145e-17,3.592058622315566e-16,1.6653345369377348e-16
single_ring,0.75,TRANSPOSED,averaged_gradient_exponential,40,0.002,0.08,True,3.839844336523635e-16,5.650214949311529e-16,5.551856993586194e-16,0.2261920659802854,6.730098791098196e-17,9.432411173679838e-16,3.5574312973888666e-16,2.401238380082608e-07,1.88642007937184e-15,1.8867619054198377e-15,6.661338147750937e-16,120,120,0,0,0,0,0,0,0,0,1.178075867962119e-17,5.551551738241818e-17,1.636000420258268e-18,3.854735176164892e-18,5.485016123927925e-17,8.615843179876766e-17,4.789411496420754e-16,2.220446049250313e-16
single_ring,0.75,MIXED,fractional_x_gamma,5,0.016,0.08,True,1.7447690366494457e-16,2.0892238336849645e-16,3.650790768950933e-16,0.016095990024041384,6.616524714338843e-17,3.633778100589095e-18,0.0,2.9348469089898537e-07,7.310590581761895e-18,8.506948684232535e-18,0.0,15,0,0,15,0,0,0,0,0,0,6.574532542642934e-19,3.09817547051311e-18,2.0559218475599394e-18,4.8441517294867954e-18,8.056003700454315e-17,1.2654341021319733e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,10,0.008,0.08,True,1.7514040991868996e-16,2.036646717656926e-16,3.6178264081560896e-16,0.03217523999046534,6.622847771738929e-17,3.634193916685289e-18,0.0,2.9348469089898537e-07,7.314626186113897e-18,8.506948684232535e-18,0.0,30,0,0,30,0,0,0,0,0,0,6.574532542642933e-19,3.0981754705131095e-18,2.310391403239943e-18,5.443731494501714e-18,8.056126148534785e-17,1.2654533362314757e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,20,0.004,0.08,True,1.821366146680006e-16,2.1452167976907547e-16,3.8177897192265386e-16,0.06221321999328211,6.624486234269245e-17,3.634443734507815e-18,0.0,2.9348469089898537e-07,7.316024263650305e-18,8.506948684232536e-18,0.0,60,0,0,60,0,0,0,0,0,0,6.57453254264293e-19,3.098175470513108e-18,2.026259391827112e-18,4.7742612147235325e-18,8.056067932085647e-17,1.2654441916130293e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,40,0.002,0.08,True,1.9553250187225145e-16,2.478292042710547e-16,3.6866659345777827e-16,0.1218090049806051,6.735777007114721e-17,3.633714360366367e-18,0.0,2.9348469089898537e-07,7.314114410867015e-18,8.506948684232532e-18,0.0,120,0,0,120,0,0,0,0,0,0,6.574532542642924e-19,3.098175470513105e-18,4.925012608177202e-18,1.1604287571514953e-17,8.05594511915747e-17,1.265424900203383e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_gamma_x,5,0.016,0.08,True,1.7447690366494457e-16,2.0891781131782323e-16,3.650715465796146e-16,0.01574350002920255,6.616522682688085e-17,2.9144445086108358e-18,0.0,2.9348469089898537e-07,5.8565284027417484e-18,6.81065285411866e-18,0.0,15,0,0,15,0,0,0,0,0,0,6.92125533669426e-19,3.2615647379066756e-18,2.7008082415659666e-18,6.363629497843806e-18,8.056026388497628e-17,1.2654376659614831e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_gamma_x,10,0.008,0.08,True,1.7513286946751361e-16,2.0366219712947182e-16,3.6178090752245874e-16,0.030436194967478514,6.622846757258305e-17,3.274384644296731e-18,0.0,2.9348469089898537e-07,6.5866246393945704e-18,7.658800769175597e-18,0.0,30,0,0,30,0,0,0,0,0,0,6.747893939668592e-19,3.1798701042098902e-18,2.310391403239943e-18,5.443731494501714e-18,8.05621564871496e-17,1.2654673948869024e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_gamma_x,20,0.004,0.08,True,1.821366146680006e-16,2.1452047431398262e-16,3.8177897192265386e-16,0.0601547549595125,6.62448572748771e-17,3.4544785611215913e-18,0.0,2.9348469089898537e-07,6.952279127692741e-18,8.082874726704067e-18,0.0,60,0,0,60,0,0,0,0,0,0,6.661213241155766e-19,3.1390227873615014e-18,2.3512985218038804e-18,5.540116621871708e-18,8.056188904483625e-17,1.265463193912868e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_gamma_x,40,0.002,0.08,True,1.9553250187225145e-16,2.478286758923689e-16,3.6866581380332113e-16,0.11305400799028575,6.735776757882963e-17,3.543747098240023e-18,0.0,2.9348469089898537e-07,7.132238718919314e-18,8.294911705468297e-18,0.0,120,0,0,120,0,0,0,0,0,0,6.617872891899344e-19,3.118599128937303e-18,4.836513125151444e-18,1.1395765577224791e-17,8.056008918019567e-17,1.2654349217052065e-16,0.0,0.0
single_ring,0.75,MIXED,parallel_lagged,5,0.016,0.08,True,1.7447690366494457e-16,2.0891781131782323e-16,3.650715465796146e-16,0.014154270989820361,6.616525504953389e-17,2.9144445086108358e-18,0.0,2.9348469089898537e-07,5.8565284027417484e-18,6.81065285411866e-18,0.0,15,0,0,15,0,0,0,0,0,0,6.92125533669426e-19,3.2615647379066756e-18,2.7008082415659666e-18,6.363629497843806e-18,8.05602639096889e-17,1.265437666349668e-16,0.0,0.0
single_ring,0.75,MIXED,parallel_lagged,10,0.008,0.08,True,1.7513286946751361e-16,2.0366219712947182e-16,3.6178090752245874e-16,0.028991998988203704,6.622848216439403e-17,3.274384644296731e-18,0.0,2.9348469089898537e-07,6.5866246393945704e-18,7.658800769175597e-18,0.0,30,0,0,30,0,0,0,0,0,0,6.747893939668592e-19,3.1798701042098902e-18,2.310391403239943e-18,5.443731494501714e-18,8.056215650190437e-17,1.2654673951186697e-16,0.0,0.0
single_ring,0.75,MIXED,parallel_lagged,20,0.004,0.08,True,1.821366146680006e-16,2.1452047431398262e-16,3.8177897192265386e-16,0.05806797998957336,6.624486469243221e-17,3.4544785611215913e-18,0.0,2.9348469089898537e-07,6.952279127692741e-18,8.082874726704067e-18,0.0,60,0,0,60,0,0,0,0,0,0,6.661213241155766e-19,3.1390227873615014e-18,2.3512985218038804e-18,5.540116621871708e-18,8.056188905186703e-17,1.2654631940233073e-16,0.0,0.0
single_ring,0.75,MIXED,parallel_lagged,40,0.002,0.08,True,1.9553250187225145e-16,2.478286758923689e-16,3.6866581380332113e-16,0.11262090300442651,6.735777125788312e-17,3.543747098240023e-18,0.0,2.9348469089898537e-07,7.132238718919314e-18,8.294911705468297e-18,0.0,120,0,0,120,0,0,0,0,0,0,6.617872891899344e-19,3.118599128937303e-18,4.836513125151444e-18,1.1395765577224791e-17,8.056008918298253e-17,1.2654349217489824e-16,0.0,0.0
single_ring,0.75,MIXED,strang_x_gamma_x,5,0.016,0.08,True,1.7514040991868996e-16,2.036646717656926e-16,3.6178264081560896e-16,0.017650790978223085,6.622847017409944e-17,3.6338719998784e-18,0.0,2.9348469089898537e-07,7.312366753282762e-18,8.506948684232535e-18,0.0,30,0,0,15,0,0,0,0,0,0,6.574532542642934e-19,3.09817547051311e-18,2.310391403239943e-18,5.443731494501714e-18,8.056126170188253e-17,1.2654533396327945e-16,0.0,0.0
single_ring,0.75,MIXED,strang_x_gamma_x,10,0.008,0.08,True,1.821366146680006e-16,2.1452167976907547e-16,3.8177897192265386e-16,0.03416291199391708,6.624485857199916e-17,3.634226766981764e-18,0.0,2.9348469089898537e-07,7.314874865841115e-18,8.506948684232535e-18,0.0,60,0,0,30,0,0,0,0,0,0,6.574532542642933e-19,3.0981754705131095e-18,2.026259391827112e-18,4.7742612147235325e-18,8.056067945858415e-17,1.2654441937764505e-16,0.0,0.0
single_ring,0.75,MIXED,strang_x_gamma_x,20,0.004,0.08,True,1.9553250187225145e-16,2.478292042710547e-16,3.6866659345777827e-16,0.06678621401078999,6.735776821638633e-17,3.633605575643906e-18,0.0,2.9348469089898537e-07,7.313528206594464e-18,8.506948684232536e-18,0.0,120,0,0,60,0,0,0,0,0,0,6.57453254264293e-19,3.098175470513108e-18,4.925012608177202e-18,1.1604287571514953e-17,8.055945123396824e-17,1.265424900869299e-16,0.0,0.0
single_ring,0.75,MIXED,strang_x_gamma_x,40,0.002,0.08,True,1.9595427200640959e-16,2.0451318943606603e-16,3.6562425148425386e-16,0.13732891896506771,6.689826000532818e-17,3.633333146654158e-18,0.0,2.9348469089898537e-07,7.313608772561834e-18,8.506948684232532e-18,0.0,240,0,0,120,0,0,0,0,0,0,6.574532542642924e-19,3.098175470513105e-18,3.551229668146056e-18,8.367387777493326e-18,8.056045852531152e-17,1.2654407233647196e-16,0.0,0.0
single_ring,0.75,MIXED,strang_gamma_x_gamma,5,0.016,0.08,True,1.7447690366494457e-16,2.0891997100935454e-16,3.650773346488601e-16,0.022127897012978792,6.61652369834024e-17,3.2740126068400655e-18,0.0,2.9348469089898537e-07,6.583413926085623e-18,7.658800769175597e-18,0.0,15,0,0,30,0,0,0,0,0,0,6.747893939668592e-19,3.1798701042098902e-18,2.376908130101753e-18,5.60045783983914e-18,8.056036099221897e-17,1.2654391913184843e-16,0.0,0.0
single_ring,0.75,MIXED,strang_gamma_x_gamma,10,0.008,0.08,True,1.7513286946751361e-16,2.0366340204950332e-16,3.6178264081560896e-16,0.04429885803256184,6.622847264455353e-17,3.4542670683479513e-18,0.0,2.9348469089898537e-07,6.950606426971622e-18,8.082874726704067e-18,0.0,30,0,0,60,0,0,0,0,0,0,6.661213241155766e-19,3.1390227873615014e-18,2.310391403239943e-18,5.443731494501714e-18,8.05622832579361e-17,1.2654693861977601e-16,0.0,0.0
single_ring,0.75,MIXED,strang_gamma_x_gamma,20,0.004,0.08,True,1.821366146680006e-16,2.1452106935190875e-16,3.8177897192265386e-16,0.08831641398137435,6.624485980867663e-17,3.5444554360118536e-18,0.0,2.9348469089898537e-07,7.134145177838027e-18,8.294911705468297e-18,0.0,60,0,0,120,0,0,0,0,0,0,6.617872891899344e-19,3.118599128937303e-18,2.026259391827112e-18,4.7742612147235325e-18,8.056144593715308e-17,1.265456233593657e-16,0.0,0.0
single_ring,0.75,MIXED,strang_gamma_x_gamma,40,0.002,0.08,True,1.9553250187225145e-16,2.4782893841763285e-16,3.6866581380332113e-16,0.18836029001977295,6.735776882496183e-17,3.5887294763689346e-18,0.0,2.9348469089898537e-07,7.223175047143416e-18,8.400930194850405e-18,0.0,120,0,0,240,0,0,0,0,0,0,6.59620271727113e-19,3.1083872997252016e-18,4.925012608177202e-18,1.1604287571514953e-17,8.055961658631523e-17,1.265427498217892e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk2,5,0.016,0.08,True,2.9884833865701616e-17,3.8496200220935536e-18,5.233174754835789e-17,0.011075609014369547,6.918691634434794e-18,2.769577831322208e-19,0.0,2.9348469089898537e-07,7.061200050289811e-19,1.1709529136314577e-18,0.0,10,0,0,10,0,0,0,0,0,0,8.308146512899558e-19,3.915121807480937e-18,2.4999143474909494e-18,5.8902844115109655e-18,6.029501345560041e-17,9.4711185660106e-17,0.0,0.0
