cloud,strength_scale,mode,method,step,time,total_strength_drift,total_strength_drift_abs,linear_impulse_drift,linear_impulse_drift_abs,angular_impulse_drift,angular_impulse_drift_abs,energy_drift,energy_drift_abs
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,3,0.012,6.83011208288629e-21,3.2186144914185675e-20,3.9292321914390913e-19,9.25803524015518e-19,5.67668865823001e-17,8.91692169270595e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,4,0.016,9.106816110515156e-21,4.291485988558138e-20,4.182682249798814e-19,9.855212871201287e-19,9.965104475189081e-17,1.5653149505754393e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,5,0.02,1.1383520138143859e-20,5.364357485697632e-20,7.751219965058009e-19,1.826338177393858e-18,3.497726248430251e-17,5.494215543168332e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,6,0.024,1.366022416577248e-20,6.437228982837087e-20,7.976872783272403e-19,1.879506370091171e-18,1.251616480658434e-17,1.966034570374224e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,7,0.028,1.5936928193401344e-20,7.510100479976658e-20,5.85703187214911e-19,1.3800306226038688e-18,1.0366349028409935e-16,1.628342297610017e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,8,0.032,1.8213632221030312e-20,8.582971977116276e-20,8.878213912502351e-19,2.091879870338706e-18,3.6811992719963805e-17,5.782414294651962e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,9,0.036000000000000004,2.0490336248658667e-20,9.655843474255606e-20,1.293966485828964e-18,3.0488367044037558e-18,3.1854661435743064e-17,5.003718517456025e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,10,0.04,2.2767040276287513e-20,1.0728714971395167e-19,1.5996407700044626e-18,3.7690647685715546e-18,6.699801749287712e-17,1.052402397803516e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,11,0.044,2.5043744303916358e-20,1.1801586468534728e-19,1.013129695913556e-18,2.3871306073617663e-18,4.35878622028013e-17,6.846765384100239e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,12,0.048,2.7320448331544876e-20,1.2874457965674135e-19,1.2115712812427585e-18,2.8546975773394675e-18,4.875340875183561e-17,7.658167538611354e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,13,0.052000000000000005,2.959715235917356e-20,1.394732946281362e-19,1.0606082358913003e-18,2.4989992816597044e-18,4.515148981315387e-17,7.092379434781929e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,14,0.056,3.1873856386802525e-20,1.5020200959953238e-19,8.180608753858925e-19,1.927510527226166e-18,1.1239329232553198e-17,1.7654697074133067e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,15,0.06,3.169642871577099e-20,1.4936590139774805e-19,1.3911444739864052e-18,3.277806944668296e-18,7.811431154380913e-17,1.2270167364312756e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,16,0.064,3.102817470500781e-20,1.4621682856132977e-19,1.2860031449505673e-18,3.030073524502554e-18,4.830096447558479e-17,7.587097757889938e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,17,0.068,3.0359920694243976e-20,1.430677557249084e-19,1.813363479513011e-18,4.272637039144576e-18,4.982559922951539e-17,7.82658682500774e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,18,0.07200000000000001,2.9691666683480957e-20,1.399186828884909e-19,2.0981324933295793e-18,4.943608220476682e-18,8.495842555671884e-17,1.3345238279477163e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,19,0.076,2.902341267271696e-20,1.3676961005206876e-19,1.668042638933051e-18,3.9302328752599536e-18,1.429615433065702e-17,2.2456346709889e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,coupled_rk4_reference,20,0.08,2.835515866195362e-20,1.336205372156497e-19,2.4077747678908126e-18,5.6731856417284845e-18,6.028693648302884e-17,9.469849838125894e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,1,0.004,4.546499889515408e-20,2.1424875978672618e-19,1.3900024753202804e-19,3.2751161737033656e-19,1.142690324067307e-16,1.7949337637089956e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,2,0.008,9.032959308435784e-20,4.2566817905336094e-19,3.110799964310369e-19,7.329649735998635e-19,1.0030170915086588e-16,1.575535563054302e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,3,0.012,1.3519414186080603e-19,6.370873843174269e-19,5.44625436855341e-19,1.2832434535371533e-18,5.800910495957713e-17,9.112048899116338e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,4,0.016,1.8005861110189945e-19,8.485062147799633e-19,4.996601851035483e-19,1.1772965751094677e-18,8.942537570262328e-17,1.4046905167593424e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,5,0.02,2.2492296440124413e-19,1.0599244988798807e-18,6.235410378307952e-19,1.4691839577457362e-18,5.926683166568941e-17,9.309612148123638e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,6,0.024,2.6978716187229344e-19,1.2713420486562562e-18,7.699991929980071e-19,1.8142678559944562e-18,2.0029955766984108e-17,3.146298094464289e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,7,0.028,3.146511359580813e-19,1.4827585457543872e-18,9.763960140601929e-19,2.300578908574394e-18,1.1485396993417516e-16,1.8041219409041382e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,8,0.032,3.595148708498783e-19,1.6941739156773913e-18,7.243704770320883e-19,1.706757726841007e-18,3.5715685766993833e-17,5.610206801175468e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,9,0.036000000000000004,4.043783096840589e-19,1.9055878904617466e-18,6.451333164756339e-19,1.5200595657194027e-18,4.2379066812635806e-17,6.656888248228383e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,10,0.04,4.492413713119612e-19,2.1170000877033926e-18,1.0470459565285608e-18,2.4670439137507686e-18,2.3566847666849487e-17,3.701871774922205e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,11,0.044,4.941039742356633e-19,2.3284101233524206e-18,1.0564043866522577e-18,2.489094195245073e-18,8.03839761651232e-17,1.2626685449334403e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,12,0.048,5.389660553052569e-19,2.539817699821898e-18,1.611345413617535e-18,3.796643185362341e-18,8.707797607537285e-17,1.3678176496392956e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,13,0.052000000000000005,5.838276114938588e-19,2.7512228028479742e-18,2.0375673803446665e-18,4.800905034963753e-18,6.042945661205246e-17,9.492236847642357e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,14,0.056,6.286886380165556e-19,2.9626254098822757e-18,1.8916574249098447e-18,4.457112801904015e-18,2.5727666231958753e-17,4.041292361416591e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,15,0.06,6.735489877359674e-19,3.1740248275562352e-18,1.5739961559939835e-18,3.708641070336954e-18,9.040228273895841e-17,1.4200357366022956e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,16,0.064,7.184085881016082e-19,3.385420713983742e-18,2.2302134110255763e-18,5.254816551011538e-18,7.345564277713946e-17,1.1538385385668874e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,17,0.068,7.632674360337278e-19,3.596813054651815e-18,3.1463103326458428e-18,7.413319070215379e-18,6.174830242188872e-17,9.699400663012322e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,18,0.07200000000000001,8.081254807144594e-19,3.8082016100868986e-18,1.5598073514361197e-18,3.6752094872153e-18,9.20340474918979e-17,1.445667437403403e-16,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,19,0.076,8.529826541555102e-19,4.019586059901711e-18,2.592913921230085e-18,6.109409494745354e-18,2.4000332239168877e-17,3.7699633723143606e-17,0.0,0.0
single_ring,0.75,TRANSPOSED,reuse_stage_gradients,20,0.08,8.97838864687311e-19,4.230965972113585e-18,2.411317210201425e-18,5.681532324782574e-18,8.056596546016535e-17,1.2655272260951224e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,1,0.004,3.287266271321466e-20,1.5490877352565543e-19,9.663582219287831e-20,2.27692791806067e-19,1.142690249985423e-16,1.7949336473414443e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,2,0.008,6.57453254264293e-20,3.0981754705131076e-19,2.4783574093777596e-19,5.839492072703251e-19,1.0030167598578627e-16,1.5755350420984495e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,3,0.012,9.861798813964403e-20,4.647263205769665e-19,3.2579412731743097e-19,7.676343277223542e-19,5.800905478504255e-17,9.112041017718876e-17,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,4,0.016,1.3149065085285868e-19,6.19635094102622e-19,6.08618912510114e-19,1.4340245282831874e-18,8.942519762090851e-17,1.404687719458308e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,5,0.02,1.6436331356607336e-19,7.745438676282775e-19,5.139804618899848e-19,1.2110379323716989e-18,5.926640811473553e-17,9.309545616895381e-17,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,6,0.024,1.97235976279288e-19,9.294526411539329e-19,4.929524735326326e-19,1.1614919020642766e-18,2.002948474721128e-17,3.1462241068513884e-17,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,7,0.028,2.301086389925026e-19,1.084361414679588e-18,6.152351542582966e-19,1.4496136806360359e-18,1.14853738255159e-16,1.8041183016986623e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,8,0.032,2.6298130170571727e-19,1.2392701882052434e-18,1.095229374853039e-18,2.580573418525537e-18,3.57143072432223e-17,5.609990263167795e-17,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,9,0.036000000000000004,2.9585396441893194e-19,1.3941789617308989e-18,9.993203702070967e-19,2.3545931502189354e-18,4.2378096559707274e-17,6.656735841254762e-17,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,10,0.04,3.2872662713214666e-19,1.5490877352565548e-18,1.1551957016199715e-18,2.721865747250857e-18,2.356343627274971e-17,3.701335914390087e-17,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,11,0.044,3.6159928984536153e-19,1.703996508782211e-18,1.1103495294988121e-18,2.6161994435927635e-18,8.038301929037064e-17,1.2626535143799751e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,12,0.048,3.94471952558576e-19,1.8589052823078657e-18,1.3058774486857523e-18,3.076901249459806e-18,8.707730475072937e-17,1.3678071044964549e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,13,0.052000000000000005,4.2734461527179034e-19,2.0138140558335196e-18,1.5739541171826037e-18,3.708542018721207e-18,6.042831186774521e-17,9.492057031627064e-17,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,14,0.056,4.602172779850051e-19,2.1687228293591755e-18,1.272711166866489e-18,2.9987550389770917e-18,2.5724396493500856e-17,4.040778752100666e-17,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,15,0.06,4.930899406982199e-19,2.3236316028848314e-18,1.3467242044476461e-18,3.1731441503282128e-18,9.040073412714224e-17,1.4200114110647707e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,16,0.064,5.2596260341143445e-19,2.4785403764104865e-18,1.9506561797408624e-18,4.5961253429650684e-18,7.345302213139465e-17,1.1537973735597896e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,17,0.068,5.588352661246488e-19,2.6334491499361408e-18,2.243229755806517e-18,5.285485590866834e-18,6.174533032036131e-17,9.69893380639611e-17,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,18,0.07200000000000001,5.917079288378638e-19,2.7883579234617974e-18,2.2716031938466077e-18,5.35233892924471e-18,9.203287061037912e-17,1.445648950991735e-16,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,19,0.076,6.245805915510785e-19,2.943266696987453e-18,2.0404149874832252e-18,4.807614551213858e-18,2.3989956935223547e-17,3.76833362338169e-17,0.0,0.0
single_ring,0.75,MIXED,fractional_x_gamma,20,0.08,6.57453254264293e-19,3.098175470513108e-18,2.026259391827112e-18,4.7742612147235325e-18,8.056067932085647e-17,1.2654441916130293e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,1,0.004,4.154073256449781e-20,1.9575609037404692e-19,8.124518025837705e-20,1.9142944607947188e-19,1.1426903093055571e-16,1.7949337405212933e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,2,0.008,7.441339527771247e-20,3.506648638997023e-19,2.8190037372095456e-19,6.64212107344476e-19,1.0030169981282464e-16,1.5755354163726932e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,3,0.012,1.0728605799092712e-19,5.0557363742535775e-19,3.251747251511281e-19,7.661748957508981e-19,5.800908555072243e-17,9.112045850380571e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,4,0.016,1.4015872070414182e-19,6.604824109510133e-19,4.616660485178135e-19,1.087774999826544e-18,8.942530764944386e-17,1.4046894477824998e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,5,0.02,1.730313834173565e-19,8.153911844766689e-19,6.752020603914916e-19,1.5909073744609515e-18,5.926642738414793e-17,9.309548643727603e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,6,0.024,2.0590404613057104e-19,9.702999580023238e-19,4.929524735326326e-19,1.1614919020642766e-18,2.0029314010458657e-17,3.146197287585002e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,7,0.028,2.387767088437857e-19,1.1252087315279793e-18,6.152351542582966e-19,1.4496136806360359e-18,1.1485373956557526e-16,1.804118322282633e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,8,0.032,2.716493715570005e-19,1.2801175050536353e-18,8.797354859744375e-19,2.0728279048796544e-18,3.571444455411264e-17,5.610011831912012e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,9,0.036000000000000004,3.0452203427021496e-19,1.4350262785792898e-18,9.76006272401962e-19,2.2996606014266717e-18,4.2378142828258895e-17,6.656743109101857e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,10,0.04,3.373946969834296e-19,1.5899350521049451e-18,1.1551957016199715e-18,2.721865747250857e-18,2.3564201128438885e-17,3.7014560576407957e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,11,0.044,3.7026735969664435e-19,1.744843825630601e-18,1.1032952548170144e-18,2.5995782004552086e-18,8.038312262819038e-17,1.2626551376066518e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,12,0.048,4.031400224098589e-19,1.899752599156256e-18,1.3058774486857523e-18,3.076901249459806e-18,8.707723854797212e-17,1.367806064585976e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,13,0.052000000000000005,4.360126851230737e-19,2.054661372681912e-18,1.5754773074143651e-18,3.712130951152798e-18,6.04280985684934e-17,9.492023526658938e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,14,0.056,4.688853478362884e-19,2.2095701462075674e-18,1.3789143951074662e-18,3.248990500199122e-18,2.5723822905874027e-17,4.0406886531669343e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,15,0.06,5.01758010549503e-19,2.364478919733223e-18,1.3467242044476461e-18,3.1731441503282128e-18,9.040081556647959e-17,1.4200126903108905e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,16,0.064,5.346306732627178e-19,2.5193876932588787e-18,1.5867243206571736e-18,3.738631101786624e-18,7.345340440195222e-17,1.1538033782516662e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,17,0.068,5.67503335975932e-19,2.6742964667845323e-18,2.243229755806517e-18,5.285485590866834e-18,6.174594142243986e-17,9.699029798086139e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,18,0.07200000000000001,6.00375998689147e-19,2.8292052403101893e-18,2.2716031938466077e-18,5.35233892924471e-18,9.203251870436068e-17,1.4456434232649237e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,19,0.076,6.332486614023617e-19,2.9841140138358448e-18,2.039020075764875e-18,4.804327867908775e-18,2.3991889171055117e-17,3.7686371382763635e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk3,20,0.08,6.661213241155766e-19,3.1390227873615014e-18,2.3512985218038804e-18,5.540116621871708e-18,8.056188893759753e-17,1.2654631922283662e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,1,0.004,4.15407325644978e-20,1.9575609037404687e-19,1.09306835840888e-19,2.575481643486594e-19,5.187226783004327e-17,8.148076776995305e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,2,0.008,8.30814651289956e-20,3.9151218074809374e-19,2.18613671681776e-19,5.150963286973188e-19,2.0095710702347206e-17,3.156626855557988e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,3,0.012,1.2462219769349335e-19,5.872682711221404e-19,3.675801213476983e-19,8.660902566236802e-19,5.676705177408513e-17,8.916947640970864e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,4,0.016,1.661629302579912e-19,7.830243614961875e-19,4.37227343363552e-19,1.0301926573946376e-18,9.965127252632929e-17,1.5653185284479524e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,5,0.02,2.0770366282248896e-19,9.787804518702342e-19,6.217942999227615e-19,1.465068303511017e-18,3.497796804808467e-17,5.4943263728680655e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,6,0.024,2.492443953869867e-19,1.1745365422442808e-18,7.794634372074486e-19,1.836567456054577e-18,1.2519005187888847e-17,1.9664807364262056e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,7,0.028,2.9078512795148457e-19,1.370292632618328e-18,7.830153859433247e-19,1.844936538095494e-18,1.0366430602862785e-16,1.6283551112951069e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,8,0.032,3.323258605159825e-19,1.5660487229923753e-18,9.973817582769736e-19,2.350025403470558e-18,3.681458139441527e-17,5.782820922683925e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,9,0.036000000000000004,3.738665930804803e-19,1.761804813366422e-18,9.575785879690185e-19,2.256241392898767e-18,3.185905111599162e-17,5.0044080468170484e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,10,0.04,4.1540732564497787e-19,1.957560903740468e-18,1.1029803510674905e-18,2.5988362259756394e-18,6.699975947447808e-17,1.0524297607865174e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,11,0.044,4.569480582094759e-19,2.153316994114516e-18,1.4229343424182738e-18,3.3527100575114043e-18,4.359047077899803e-17,6.847175138291038e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,12,0.048,4.984887907739736e-19,2.3490730844885623e-18,1.612002301298151e-18,3.798190940496083e-18,4.875611270157176e-17,7.658592274042692e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,13,0.052000000000000005,5.400295233384713e-19,2.544829174862609e-18,1.5296084569975774e-18,3.604055018529306e-18,4.515529805202001e-17,7.092977631544178e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,14,0.056,5.8157025590296905e-19,2.740585265236655e-18,1.4124796845171062e-18,3.328076850167827e-18,1.1267544351241877e-17,1.7699017278929325e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,15,0.06,6.231109884674672e-19,2.9363413556107037e-18,1.630774668604863e-18,3.8424222889120255e-18,7.811801711102021e-17,1.227074943344914e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,16,0.064,6.646517210319651e-19,3.132097445984751e-18,1.6302877005946217e-18,3.841274897569395e-18,4.8309269427330196e-17,7.588402296659527e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,17,0.068,7.061924535964624e-19,3.327853536358796e-18,1.4703204853907931e-18,3.464361026494721e-18,4.9834650341946577e-17,7.828008570423772e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,18,0.07200000000000001,7.477331861609606e-19,3.523609626732844e-18,1.7390066928131225e-18,4.0974379880138904e-18,8.496531898150984e-17,1.3346321096111235e-16,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,19,0.076,7.892739187254587e-19,3.719365717106893e-18,1.4404963922845283e-18,3.3940896626427562e-18,1.433640022147581e-17,2.2519564807355744e-17,0.0,0.0
single_ring,0.75,MIXED,coupled_rk4_reference,20,0.08,8.308146512899558e-19,3.915121807480937e-18,2.1198123021183535e-18,4.994690066493215e-18,6.029481892523995e-17,9.471088009253032e-17,0.0,0.0
single_ring,0.75,MIXED,reuse_stage_gradients,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_ring,0.75,MIXED,reuse_stage_gradients,1,0.004,5.618574933082636e-20,2.647691060012426e-19,1.1543442629853096e-19,2.7198595922311293e-19,1.1426903730436351e-16,1.794933840640832e-16,0.0,0.0
single_ring,0.75,MIXED,reuse_stage_gradients,2,0.008,7.889278347151646e-20,3.7177348346304958e-19,3.304980577733601e-19,7.787177027448623e-19,1.0030170598173521e-16,1.5755355132737137e-16,0.0,0.0
single_ring,0.75,MIXED,reuse_stage_gradients,3,0.012,1.0159979427550858e-19,4.787777509532581e-19,3.9068555512010073e-19,9.20531152371719e-19,5.800904016065912e-17,9.112038720526098e-17,0.0,0.0
single_ring,0.75,MIXED,reuse_stage_gradients,4,0.016,1.2430676802122242e-19,5.857818438104445e-19,5.993618116369211e-19,1.4122129982106155e-18,8.942524873913757e-17,1.4046885224215724e-16,0.0,0.0
