case,case_class,mode,method,steps,dt,wall_time_s,finite,position_error,strength_error,strength_magnitude_error,strength_angle_mean_deg,strength_error_p95,strength_error_max,excess_growth,velocity_evaluations,gradient_evaluations,fused_evaluations,pairwise_stretching_sweeps,tree_builds,tree_refits,tree_traversals,kernel_launches,synchronisations,host_device_transfers,affine_map_error,nonaffine_residual,cloud_covariance_condition,gradient_trace_max,inverse_error,deformation_determinant_error,seed,chi_s_imposed
random_20260979,random_history,DIRECT,coupled_rk2,2,0.5,,True,0.279889332055861,0.30947965949808975,0.07308159052805323,15.697645966561977,0.39322861932918773,0.39322861932918773,0.00980937879101197,0,0,4,0,0,0,0,0,0,0,,,,,,,20260979,0.39176837835089046
random_20260979,random_history,DIRECT,coupled_rk2,4,0.25,,True,0.049576853841014304,0.0518229977117333,0.02061331129321612,2.6300448616673373,0.06380890084740157,0.06380890084740157,-0.03279907600701436,0,0,8,0,0,0,0,0,0,0,,,,,,,20260979,0.19588418917544523
random_20260979,random_history,DIRECT,coupled_rk2,8,0.125,,True,0.011522135750372722,0.012283473824788397,0.004140205360741165,0.6073416220144294,0.015664241901590197,0.015664241901590197,-0.006762659300791391,0,0,16,0,0,0,0,0,0,0,,,,,,,20260979,0.09794209458772261
random_20260979,random_history,DIRECT,coupled_rk2,16,0.0625,,True,0.002782126973252616,0.0029941733364654273,0.001004404803116614,0.14850269803302757,0.0037734827969037412,0.0037734827969037412,-0.0016244368949283466,0,0,32,0,0,0,0,0,0,0,,,,,,,20260979,0.04897104729386131
random_20260979,random_history,DIRECT,coupled_rk3,1,1.0,,True,0.3578741523520413,0.3919788308889134,0.1140882527492564,19.533282209762525,0.4999774377977698,0.4999774377977698,0.05525071380295678,0,0,3,0,0,0,0,0,0,0,,,,,,,20260979,0.7835367567017809
random_20260979,random_history,DIRECT,coupled_rk3,2,0.5,,True,0.05699956926785104,0.05913186995222351,0.04170900404814712,2.0591016964423314,0.06940861697714172,0.06940861697714172,0.05170573858656773,0,0,6,0,0,0,0,0,0,0,,,,,,,20260979,0.39176837835089046
random_20260979,random_history,DIRECT,coupled_rk3,4,0.25,,True,0.006000201751485882,0.005358641246507934,0.002228646129276676,0.25577289725326313,0.00770488211911692,0.00770488211911692,-0.0019163430974767663,0,0,12,0,0,0,0,0,0,0,,,,,,,20260979,0.19588418917544523
random_20260979,random_history,DIRECT,coupled_rk3,8,0.125,,True,0.0012284125563119142,0.0010944623546816927,0.0005688350650687594,0.04729156179704583,0.0015191221214926668,0.0015191221214926668,-0.0004214411113503254,0,0,24,0,0,0,0,0,0,0,,,,,,,20260979,0.09794209458772261
random_20260979,random_history,DIRECT,coupled_rk3,16,0.0625,,True,0.00017651442423229972,0.00015765249921767372,8.193938359599227e-05,0.006853748271939452,0.00021489329074832796,0.00021489329074832796,-6.768880669512064e-05,0,0,48,0,0,0,0,0,0,0,,,,,,,20260979,0.04897104729386131
random_20260979,random_history,DIRECT,coupled_rk4_reference,1,1.0,,True,0.3457331652619434,0.38194802008241646,0.09411441043396557,19.398775011014724,0.48457577740926594,0.48457577740926594,0.03389850493054932,0,0,4,0,0,0,0,0,0,0,,,,,,,20260979,0.7835367567017809
random_20260979,random_history,DIRECT,coupled_rk4_reference,2,0.5,,True,0.04906867977026731,0.050556741104686144,0.020592774834762743,2.386590559837962,0.06064944308419461,0.06064944308419461,0.032325196600419284,0,0,8,0,0,0,0,0,0,0,,,,,,,20260979,0.39176837835089046
random_20260979,random_history,DIRECT,coupled_rk4_reference,4,0.25,,True,0.002865994490825499,0.002720666894198609,0.0016326614292254554,0.0963948158627756,0.004643861842280828,0.004643861842280828,0.0014428788835284118,0,0,16,0,0,0,0,0,0,0,,,,,,,20260979,0.19588418917544523
random_20260979,random_history,DIRECT,coupled_rk4_reference,8,0.125,,True,7.098736770330483e-05,7.095262905798292e-05,1.4881072576231212e-05,0.003962641418372025,8.504931575627691e-05,8.504931575627691e-05,-3.2608619738546935e-06,0,0,32,0,0,0,0,0,0,0,,,,,,,20260979,0.09794209458772261
random_20260979,random_history,DIRECT,coupled_rk4_reference,16,0.0625,,True,3.997793074902012e-06,4.073347390242801e-06,8.05939303077855e-07,0.00022864871673860328,4.564859893621784e-06,4.564859893623053e-06,3.5359242943907054e-07,0,0,64,0,0,0,0,0,0,0,,,,,,,20260979,0.04897104729386131
random_20260979,random_history,DIRECT,reuse_stage_gradients,1,1.0,,True,0.3578741523520413,0.3919788308889134,0.1140882527492564,19.533282209762525,0.4999774377977698,0.4999774377977698,0.05525071380295678,3,3,0,0,0,0,0,0,0,0,,,,,,,20260979,0.7835367567017809
random_20260979,random_history,DIRECT,reuse_stage_gradients,2,0.5,,True,0.05699956926785104,0.05913186995222351,0.04170900404814712,2.0591016964423314,0.06940861697714172,0.06940861697714172,0.05170573858656773,6,6,0,0,0,0,0,0,0,0,,,,,,,20260979,0.39176837835089046
random_20260979,random_history,DIRECT,reuse_stage_gradients,4,0.25,,True,0.006000201751485882,0.005358641246507934,0.002228646129276676,0.25577289725326313,0.00770488211911692,0.00770488211911692,-0.0019163430974767663,12,12,0,0,0,0,0,0,0,0,,,,,,,20260979,0.19588418917544523
random_20260979,random_history,DIRECT,reuse_stage_gradients,8,0.125,,True,0.0012284125563119142,0.0010944623546816927,0.0005688350650687594,0.04729156179704583,0.0015191221214926668,0.0015191221214926668,-0.0004214411113503254,24,24,0,0,0,0,0,0,0,0,,,,,,,20260979,0.09794209458772261
random_20260979,random_history,DIRECT,reuse_stage_gradients,16,0.0625,,True,0.00017651442423229972,0.00015765249921767372,8.193938359599227e-05,0.006853748271939452,0.00021489329074832796,0.00021489329074832796,-6.768880669512064e-05,48,48,0,0,0,0,0,0,0,0,,,,,,,20260979,0.04897104729386131
random_20260979,random_history,DIRECT,averaged_gradient_exponential,1,1.0,,True,0.3578741523520413,0.37740875985627187,0.11082878003101769,19.179278975887332,0.4745086367999159,0.4745086367999159,0.04886876909275892,3,3,0,0,0,0,0,0,0,0,,,,,,,20260979,0.7835367567017809
random_20260979,random_history,DIRECT,averaged_gradient_exponential,2,0.5,,True,0.05699956926785104,0.05748400212987815,0.029051874678127424,2.6352410120777896,0.0765340399984582,0.0765340399984582,0.04668779446439559,6,6,0,0,0,0,0,0,0,0,,,,,,,20260979,0.39176837835089046
random_20260979,random_history,DIRECT,averaged_gradient_exponential,4,0.25,,True,0.006000201751485882,0.005413400902562927,0.002270011653173942,0.27586648488571525,0.006259356810648316,0.006259356810648316,0.0035008879703298788,12,12,0,0,0,0,0,0,0,0,,,,,,,20260979,0.19588418917544523
random_20260979,random_history,DIRECT,averaged_gradient_exponential,8,0.125,,True,0.0012284125563119142,0.0012099262105782125,0.0003745524461553028,0.05984246454047105,0.0016143180638589134,0.0016143180638589134,0.000481739597549347,24,24,0,0,0,0,0,0,0,0,,,,,,,20260979,0.09794209458772261
random_20260979,random_history,DIRECT,averaged_gradient_exponential,16,0.0625,,True,0.00017651442423229972,0.0003059341058406272,9.595723807868416e-05,0.014965390163455506,0.00041200160893767085,0.00041200160893767085,0.00012547907110251115,48,48,0,0,0,0,0,0,0,0,,,,,,,20260979,0.04897104729386131
random_20260980,random_history,DIRECT,fractional_x_gamma,1,1.0,,True,0.8353649510524152,0.8237821249891191,0.29430501216775384,38.36578139777101,1.2206287715704902,1.2206287715704902,0.35194414143064423,3,3,0,0,0,0,0,0,0,0,,,,,,,20260980,1.2238277948476506
random_20260980,random_history,DIRECT,fractional_x_gamma,2,0.5,,True,0.21298929787746332,0.24191740509359239,0.14831745032201257,9.736063910364903,0.3153944396898807,0.3153944396898807,0.07482776020665571,6,6,0,0,0,0,0,0,0,0,,,,,,,20260980,0.6119138974238253
random_20260980,random_history,DIRECT,fractional_x_gamma,4,0.25,,True,0.026987095675207684,0.024559191643929768,0.015744039825995537,0.9235396173459933,0.037029201186502596,0.037029201186502596,-0.002735729652534435,12,12,0,0,0,0,0,0,0,0,,,,,,,20260980,0.30595694871191265
random_20260980,random_history,DIRECT,fractional_x_gamma,8,0.125,,True,0.004520240797258468,0.00415411830730682,0.003119885208629658,0.14851865980472786,0.005028235721047807,0.005028235721047807,-0.0034280518130875536,24,24,0,0,0,0,0,0,0,0,,,,,,,20260980,0.15297847435595632
random_20260980,random_history,DIRECT,fractional_x_gamma,16,0.0625,,True,0.000661826367514987,0.0006147913994701514,0.0004687014561662966,0.02155256948161613,0.0007203556897960818,0.0007203556897960818,-0.0005828766851448904,48,48,0,0,0,0,0,0,0,0,,,,,,,20260980,0.07648923717797816
random_20260980,random_history,DIRECT,fractional_gamma_x,1,1.0,,True,0.8353649510524152,0.8237821249891191,0.29430501216775384,38.36578139777101,1.2206287715704902,1.2206287715704902,0.35194414143064423,3,3,0,0,0,0,0,0,0,0,,,,,,,20260980,1.2238277948476506
random_20260980,random_history,DIRECT,fractional_gamma_x,2,0.5,,True,0.21298929787746332,0.24191740509359239,0.14831745032201257,9.736063910364903,0.3153944396898807,0.3153944396898807,0.07482776020665571,6,6,0,0,0,0,0,0,0,0,,,,,,,20260980,0.6119138974238253
random_20260980,random_history,DIRECT,fractional_gamma_x,4,0.25,,True,0.026987095675207684,0.024559191643929768,0.015744039825995537,0.9235396173459933,0.037029201186502596,0.037029201186502596,-0.002735729652534435,12,12,0,0,0,0,0,0,0,0,,,,,,,20260980,0.30595694871191265
random_20260980,random_history,DIRECT,fractional_gamma_x,8,0.125,,True,0.004520240797258468,0.00415411830730682,0.003119885208629658,0.14851865980472786,0.005028235721047807,0.005028235721047807,-0.0034280518130875536,24,24,0,0,0,0,0,0,0,0,,,,,,,20260980,0.15297847435595632
random_20260980,random_history,DIRECT,fractional_gamma_x,16,0.0625,,True,0.000661826367514987,0.0006147913994701514,0.0004687014561662966,0.02155256948161613,0.0007203556897960818,0.0007203556897960818,-0.0005828766851448904,48,48,0,0,0,0,0,0,0,0,,,,,,,20260980,0.07648923717797816
random_20260980,random_history,DIRECT,parallel_lagged,1,1.0,,True,0.8353649510524152,0.8237821249891191,0.29430501216775384,38.36578139777101,1.2206287715704902,1.2206287715704902,0.35194414143064423,3,3,0,0,0,0,0,0,0,0,,,,,,,20260980,1.2238277948476506
