time,step,vortex_centre_0_x,vortex_centre_0_y,vortex_centre_1_x,vortex_centre_1_y,vortex_separation,core_radius_0,core_radius_1,mean_core_radius,angle_radians,is_pair_unresolved,is_core_radius_0_boundary_limited,is_core_radius_1_boundary_limited
21.533999999778,666,2.6015202798979855,0.5536117116491829,2.6012070342411526,-0.554259979902649,1.1078717358362198,0.46003246191868236,nan,0.46003246191868236,1.5705135813733158,False,False,True
22.115999999772,684,2.660912805830526,0.556268992373767,2.6606922250795395,-0.5569819020149905,1.1132509162418132,0.4641132945882664,nan,0.4641132945882664,1.570598185702703,False,False,True
22.697999999766,702,2.719935279953396,0.5589625305727443,2.719667439955739,-0.5596771851841231,1.118639747821822,nan,0.46350523593112947,0.46350523593112947,1.5705568931427867,False,True,False
23.27999999976,720,2.7776835085129323,0.5615026847418979,2.77741299769363,-0.5624399028485854,1.1239426201437932,nan,nan,nan,1.570555646517215,False,True,True
23.861999999754,738,2.835325099894562,0.56415102125234,2.8350558083581534,-0.5650441669484407,1.1291952203112303,nan,nan,nan,1.5705578458536764,False,True,True
24.443999999748,756,2.892239517829736,0.5667554978934846,2.8920051771971056,-0.5675915732585444,1.1343470953578179,nan,nan,nan,1.5705897404376377,False,True,True
25.025999999742,774,2.9474881468617316,0.569712863646154,2.948271408583618,-0.5706847135486798,1.140397846179469,0.4647101534228059,nan,0.4647101534228059,1.5714831588387255,False,False,True
25.607999999736,792,3.0033551628795756,0.5722589357158142,3.002983464596941,-0.5731761695858335,1.1454351656104376,0.46674413681118776,nan,0.46674413681118776,1.5704718227982342,False,False,True
26.18999999973,810,3.0584129377457527,0.5747333719945519,3.0580846863528492,-0.5756601487306291,1.150393567556536,nan,nan,nan,1.5705109884492947,False,True,True
26.771999999724,828,3.112461828451879,0.5771774387108789,3.1120229949575178,-0.5781835841038746,1.1553611061544304,nan,nan,nan,1.5704165031167623,False,True,True
27.353999999718,846,3.1665166129074596,0.5799956803618116,3.1662282116868177,-0.5811617055264312,1.1611574217039142,nan,nan,nan,1.5705479528722772,False,True,True
27.935999999712,864,3.219409572372933,0.5823589853234529,3.219098493888951,-0.5835549130501064,1.1659139398731166,nan,nan,nan,1.5705295159463133,False,True,True
28.517999999706,882,3.272086251675063,0.5845476768222937,3.271673069956159,-0.5859474904193854,1.1704952401677073,nan,nan,nan,1.570443329436765,False,True,True
29.0999999997,900,3.324474849103548,0.5873052845141331,3.3244589155861393,-0.5886498923692103,1.1759551769912884,nan,nan,nan,1.5707827773691014,False,True,True
29.681999999694,918,3.37464703708165,0.5897026204779627,3.375347585716711,-0.5911673611974014,1.1808701894748486,nan,nan,nan,1.571389574623826,False,True,True
29.972999999691,927,3.4004960764013754,0.5910498505148507,3.400084255797349,-0.5923607878201327,1.1834107099906706,nan,nan,nan,1.5704483321309466,False,True,True
