# flow_time=19.86
x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,Sxx,Sxy,Sxz,Syy,Syz,Szz,dudx,dudy,dudz,dvdx,dvdy,dvdz,dwdx,dwdy,dwdz
0.0,-0.100000024,0.0,0.12863688,0.009877181,1.628042e-05,-0.00025976315,-0.00026655896,2.51651,-0.012237874,0.028060257,0.00015812406,0.012111634,5.1804236e-06,0.0001263357,-0.012237874,-1.2218665,0.00019614957,1.277987,0.012111634,0.00012332732,0.00012009856,-0.000112966474,0.0001263357
0.0,-0.087500036,0.0,0.11311559,0.010025178,1.490294e-05,-0.0002598949,-0.0002662952,2.5380707,-0.012090634,0.022681177,0.00016044982,0.011928115,7.2311486e-06,0.00016257743,-0.012090634,-1.2381922,0.0002007145,1.2835546,0.011928115,0.00012763088,0.00012018515,-0.00011316858,0.00016257743
0.0,-0.07499999,0.0,0.097630434,0.010156325,1.3485238e-05,-0.00026004863,-0.0002658424,2.5566163,-0.011933542,0.018080652,0.00016240396,0.011735061,9.423893e-06,0.0001985252,-0.011933542,-1.2522211,0.00020456951,1.2883824,0.011735061,0.00013223656,0.00012023841,-0.00011338877,0.0001985252
0.0,-0.0625,0.0,0.08194062,0.01036266,1.2067247e-05,-0.0002602388,-0.00026523994,2.572242,-0.011759773,0.01421833,0.00016392348,0.011525604,1.1523414e-05,0.00023413257,-0.011759773,-1.2640705,0.00020757967,1.2925072,0.011525604,0.00013668413,0.00012026729,-0.0001136373,0.00023413257
0.0,-0.050000012,0.0,0.066099554,0.010446847,1.0639392e-05,-0.0002604794,-0.00026452218,2.585037,-0.011565099,0.011060655,0.00016505516,0.01129557,1.3574125e-05,0.00026935738,-0.011565099,-1.2737918,0.00020983712,1.2959131,0.01129557,0.00014107475,0.00012027319,-0.0001139265,0.00026935738
0.0,-0.037500024,0.0,0.05015449,0.010623545,9.200098e-06,-0.00026077867,-0.00026371665,2.595061,-0.01134684,0.008593917,0.00016582603,0.011042678,1.546515e-05,0.00030415977,-0.01134684,-1.2814442,0.00021138879,1.298632,0.011042678,0.00014519638,0.000120263256,-0.00011426608,0.00030415977
0.0,-0.024999976,0.0,0.034008056,0.010722219,7.804307e-06,-0.00026114413,-0.00026284665,2.6023543,-0.011103754,0.006806016,0.00016623049,0.01076537,1.7649138e-05,0.00033849606,-0.011103754,-1.2870592,0.00021222062,1.3006712,0.01076537,0.0001499606,0.00012024034,-0.000114662325,0.00033849606
0.0,-0.012500048,0.0,0.017980523,0.010849943,6.362761e-06,-0.00026157993,-0.0002619292,2.60694,-0.010835617,0.005693257,0.00016633965,0.010463265,1.9577714e-05,0.00037232428,-0.010835617,-1.2906505,0.00021247561,1.302037,0.010463265,0.00015427523,0.000120203695,-0.0001151198,0.00037232428
0.0,0.0,0.0,0.0018464723,0.011016478,4.906283e-06,-0.00026209082,-0.00026097897,2.6088285,-0.010541676,0.0052520037,0.00016622402,0.010136111,2.152691e-05,0.0004056031,-0.010541676,-1.292225,0.000212291,1.302729,0.010136111,0.00015869572,0.00012015705,-0.0001156419,0.0004056031
0.0,0.012499988,0.0,-0.014254842,0.011109842,3.4649831e-06,-0.00026267892,-0.0002600026,2.6080117,-0.010219306,0.0054814816,0.00016592609,0.009781134,2.3302517e-05,0.00043828573,-0.010219306,-1.2917743,0.00021175198,1.3027372,0.009781134,0.00016283712,0.000120100194,-0.00011623209,0.00043828573
0.0,0.025000036,0.0,-0.030411812,0.011244095,2.0396014e-06,-0.00026334528,-0.00025900535,2.6044877,-0.00986314,0.0063942075,0.00016531133,0.009392497,2.5169411e-05,0.00047032643,-0.00986314,-1.2892889,0.00021058905,1.3020773,0.009392497,0.00016723135,0.00012003363,-0.00011689253,0.00047032643
0.0,0.037500024,0.0,-0.046528604,0.011344686,5.89228e-07,-0.0002640903,-0.00025798695,2.5982397,-0.009468122,0.00797981,0.00016456012,0.008966167,2.6937163e-05,0.00050167413,-0.009468122,-1.2847892,0.00020916534,1.3007488,0.008966167,0.00017150007,0.000119954886,-0.00011762574,0.00050167413
0.0,0.050000012,0.0,-0.06249775,0.011486278,-8.900044e-07,-0.00026491188,-0.00025694323,2.5892372,-0.009027823,0.010253966,0.00016372571,0.0084955,2.8722516e-05,0.0005322867,-0.009027823,-1.2782074,0.00020758547,1.2987154,0.0084955,0.0001758743,0.00011986594,-0.00011842927,0.0005322867
0.0,0.0625,0.0,-0.078411154,0.01155123,-2.3865578e-06,-0.00026580674,-0.0002558647,2.5774355,-0.00853412,0.013239026,0.00016273059,0.007972011,3.0368716e-05,0.0005621029,-0.00853412,-1.2695167,0.00020569879,1.2959948,0.007972011,0.00018003932,0.000119762386,-0.00011930189,0.0005621029
0.0,0.07500005,0.0,-0.094129734,0.011653985,-3.862712e-06,-0.00026676702,-0.0002547372,2.5627797,-0.007979524,0.016935408,0.00016155947,0.007388275,3.1985546e-05,0.0005910787,-0.007979524,-1.2587043,0.00020347969,1.2925751,0.007388275,0.00018421255,0.00011963924,-0.00012024146,0.0005910787
