time,step,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,vorticity_x,vorticity_y,vorticity_z
0.06,10,7.666666,1.5,0.0,6.9898286,-0.0020595049,0.0002793409,0.0005818251520395279,0.0002229493111371994,-9.370715270051733e-05
0.06,10,7.833334,1.5,0.0,6.9902916,-0.0019515208,0.0002633985,0.0004383358173072338,0.00025666970759630203,-3.061715324292891e-05
0.06,10,8.0,1.5,0.0,6.9907284,-0.0018499698,0.00024798047,0.0006116037257015705,4.1157472878694534e-05,-1.903782322187908e-05
0.06,10,8.166668,1.5,0.0,6.9911413,-0.0017675329,0.00021714065,0.0004659947007894516,6.577488966286182e-05,-2.6011613954324275e-05
0.06,10,8.333332,1.5,0.0,6.991531,-0.0016761414,0.00020353682,0.0004781801253557205,0.00018107029609382153,-0.00010071052020066418
0.06,10,8.5,1.5,0.0,6.9919004,-0.0015882021,0.00018967781,0.00021680258214473724,0.00029504322446882725,-0.00011067515151808038
0.06,10,8.666666,1.5,0.0,6.992248,-0.0015065891,0.00018257461,0.00030247168615460396,0.00015405798330903053,5.696000880561769e-05
0.06,10,8.833334,1.5,0.0,6.992577,-0.001429645,0.00017267093,0.0002629086375236511,0.00014529400505125523,-3.866493352688849e-05
0.06,10,9.0,1.5,0.0,6.992889,-0.0013570989,0.00016324036,0.00029119523242115974,-8.771882858127356e-05,-1.5301629900932312e-06
0.06,10,9.166666,1.5,0.0,6.9931846,-0.0012886564,0.00015425961,0.0001560654491186142,-2.7546193450689316e-06,-3.141234628856182e-05
0.06,10,9.333334,1.5,0.0,6.993464,-0.0012241116,0.00014564488,0.0002668537199497223,6.354320794343948e-05,-2.5991652364609763e-05
0.06,10,9.5,1.5,0.0,6.9937296,-0.0011632296,0.00013751909,0.00030166422948241234,0.00016135559417307377,7.622147677466273e-07
0.06,10,9.666668,1.5,0.0,6.993982,-0.0011057985,0.00012984546,0.00032711541280150414,0.00020523485727608204,-7.793547410983592e-05
0.06,10,9.833332,1.5,0.0,6.994221,-0.0010516034,0.00012256764,0.00015657953917980194,8.0269412137568e-05,-7.384200216620229e-05
0.06,10,10.0,1.5,0.0,6.994448,-0.0010004484,0.000115710776,0.0003028172068297863,0.00011571228969842196,9.563322964822873e-05
0.06,10,10.166666,1.5,0.0,6.9946647,-0.00095216214,0.000109225046,0.00015906477347016335,9.263516403734684e-06,-5.369396603782661e-06
0.06,10,10.333334,1.5,0.0,6.99487,-0.00090655644,0.00010314258,0.0002814179752022028,-2.0366627722978592e-05,-2.7606029107118957e-05
0.06,10,10.5,1.5,0.0,6.9950657,-0.0008634548,9.737536e-05,0.00026242900639772415,0.00014347280375659466,1.2855130989919417e-05
0.06,10,10.666666,1.5,0.0,6.9952517,-0.00082275225,9.202398e-05,0.00019081821665167809,-3.2224575988948345e-05,7.02641591487918e-05
0.06,10,10.833334,1.5,0.0,6.995429,-0.0007842634,8.691428e-05,1.3222452253103256e-05,-2.0216801203787327e-05,4.385911233839579e-05
0.06,10,11.0,1.5,0.0,6.995598,-0.0007479019,8.21352e-05,0.00015376321971416473,7.105502299964428e-05,5.198162398301065e-07
0.06,10,11.166668,1.5,0.0,6.995759,-0.00071350037,7.763109e-05,5.143182352185249e-05,8.07236647233367e-05,-3.355814806127455e-05
0.06,10,11.333332,1.5,0.0,6.995912,-0.0006809131,7.339404e-05,7.778173312544823e-05,5.043222336098552e-05,-4.702616024587769e-05
0.06,10,11.5,1.5,0.0,6.9960585,-0.0006500984,6.9397734e-05,5.092762876302004e-05,6.510107778012753e-05,4.410794281284325e-05
0.06,10,11.666666,1.5,0.0,6.9961987,-0.0006209165,6.56785e-05,9.588117245584726e-05,1.6823760233819485e-05,-4.461795469978824e-05
0.06,10,11.833334,1.5,0.0,6.996332,-0.00059326756,6.216508e-05,4.8077432438731194e-05,6.518978625535965e-05,6.881340596009977e-06
0.06,10,12.0,1.5,0.0,6.9964595,-0.0005670553,5.883514e-05,3.537442535161972e-05,6.032577948644757e-05,-5.5294403864536434e-06
0.06,10,12.166666,1.5,0.0,6.996581,-0.00054225704,5.572429e-05,0.0001271733781322837,5.419831722974777e-05,-2.4749064323259518e-05
0.06,10,12.333332,1.5,0.0,6.9966984,-0.0005187134,5.277968e-05,7.675157394260168e-05,1.0737334378063679e-05,-1.1922124031116255e-05
0.06,10,12.5,1.5,0.0,6.9968095,-0.0004963713,5.0019706e-05,1.4968332834541798e-05,8.24508024379611e-05,5.276784941088408e-05
0.06,10,12.666668,1.5,0.0,6.9969163,-0.00047517882,4.7430396e-05,7.874425500631332e-05,2.507655881345272e-05,7.359132723649964e-06
0.06,10,12.833332,1.5,0.0,6.9970183,-0.00045505643,4.4993125e-05,1.3459124602377415e-05,-6.124610081315041e-06,-1.2903283277410083e-06
0.06,10,13.0,1.5,0.0,6.9971166,-0.00043593431,4.2680185e-05,8.649879600852728e-05,0.00010846962686628103,6.366434990923153e-05
0.06,10,13.166668,1.5,0.0,6.9972095,-0.00041778653,4.050159e-05,0.0001117110950872302,7.90570629760623e-06,-2.434999078104738e-05
0.06,10,13.333334,1.5,0.0,6.9972997,-0.00040053274,3.8467348e-05,0.00011490879114717245,-3.874755930155516e-05,2.5152354282909073e-05
0.06,10,13.5,1.5,0.0,6.997386,-0.00038379547,3.6054524e-05,0.00011021411046385765,-2.7143629267811775e-05,1.682974925643066e-05
0.06,10,13.666666,1.5,0.0,6.9974685,-0.00036867114,3.4304685e-05,2.723350189626217e-05,5.2047951612621546e-05,1.3199889508541673e-05
0.06,10,13.833332,1.5,0.0,6.9975476,-0.0003544223,3.2256823e-05,9.500025771558285e-05,2.161890733987093e-05,2.0492794646997936e-05
0.06,10,14.0,1.5,0.0,6.9976234,-0.00033910215,3.0409545e-05,9.651703294366598e-05,4.635471850633621e-05,-2.51407227551681e-05
0.06,10,14.166668,1.5,0.0,6.9976964,-0.00032562215,2.8871815e-05,1.1386873666197062e-05,3.926921635866165e-06,1.9361187696631532e-05
0.06,10,14.333332,1.5,0.0,6.9977665,-0.000312506,2.7896487e-05,3.583321813493967e-05,-3.230510628782213e-05,1.4166563232720364e-05
0.06,10,14.5,1.5,0.0,6.9978337,-0.0003004403,2.8505689e-05,8.771993452683091e-05,5.4338888730853796e-05,-7.918879418866709e-06
0.06,10,14.666668,1.5,0.0,6.9978986,-0.00028849716,2.8322334e-05,4.156865179538727e-05,2.298192703165114e-05,2.2868215637572575e-05
0.06,10,14.833334,1.5,0.0,6.997961,-0.0002785875,2.603652e-05,3.412965452298522e-05,8.383358363062143e-06,8.17306681710761e-06
0.06,10,15.0,1.5,0.0,6.998021,-0.00026827925,2.7163536e-05,4.795042332261801e-05,-4.416098818182945e-06,-6.746808139723726e-06
0.06,10,15.166666,1.5,0.0,6.998079,-0.0002581645,2.580625e-05,1.0744377505034208e-05,7.790472591295838e-05,1.2200356195535278e-05
0.06,10,15.333332,1.5,0.0,6.9981346,-0.0002485143,2.4550129e-05,7.766572525724769e-05,1.3753189705312252e-05,5.957767371000955e-06
0.06,10,15.5,1.5,0.0,6.9981875,-0.00023928343,2.3365486e-05,6.177095929160714e-05,-4.383327905088663e-06,-1.2159330708527705e-05
0.06,10,15.666668,1.5,0.0,6.998239,-0.00023047753,2.2209133e-05,5.341949872672558e-06,2.9831891879439354e-05,1.687082476564683e-05
0.06,10,15.833332,1.5,0.0,6.998289,-0.00022206503,2.1145563e-05,3.4817319829016924e-05,2.109986962750554e-05,8.270215403172188e-06
0.06,10,16.0,1.5,0.0,6.998337,-0.00021400853,2.0153588e-05,3.814056981354952e-05,-1.1988449841737747e-06,2.0841304831265006e-05
0.06,10,16.166668,1.5,0.0,6.998383,-0.00020631385,1.9210507e-05,1.1191004887223244e-06,8.377828635275364e-06,4.9942173063755035e-06
0.06,10,16.333334,1.5,0.0,6.998427,-0.0001995934,1.8371968e-05,1.618877286091447e-05,-1.541239907965064e-05,2.0398540982569102e-05
0.06,10,16.5,1.5,0.0,6.99847,-0.00019253678,1.7515908e-05,-2.043979475274682e-05,1.2964766938239336e-05,-1.4614372958021704e-05
0.06,10,16.666666,1.5,0.0,6.9985113,-0.00018577026,1.6694481e-05,-2.4341745302081108e-05,1.2030010111629963e-05,-1.3009339454583824e-06
0.06,10,16.833332,1.5,0.0,6.998551,-0.00017929423,1.5926547e-05,1.7212005332112312e-07,2.5990535505115986e-05,-1.6800420780782588e-05
0.06,10,17.0,1.5,0.0,6.9985895,-0.00017309166,1.5196332e-05,3.115058643743396e-05,6.8551162257790565e-06,8.781785254541319e-07
0.06,10,17.166668,1.5,0.0,6.9986267,-0.0001671533,1.4514313e-05,-5.2720424719154835e-06,2.01324000954628e-05,2.0564321857818868e-05
0.06,10,17.333332,1.5,0.0,6.9986625,-0.00016145383,1.3856916e-05,1.3441225746646523e-05,-1.6047852113842964e-07,3.784958448704856e-05
0.06,10,17.5,1.5,0.0,6.9986973,-0.00015598725,1.32337445e-05,3.651165752671659e-05,-8.248782251030207e-06,4.77624098493834e-07
0.06,10,17.666668,1.5,0.0,6.9987307,-0.00015075515,1.2653414e-05,-1.1774362064898014e-05,-1.5637138858437538e-05,-4.501988314586924e-06
0.06,10,17.833334,1.5,0.0,6.9987636,-0.00014573347,1.2099161e-05,-2.033048076555133e-05,1.8381571862846613e-05,2.1994086637278087e-05
0.06,10,18.0,1.5,0.0,6.9987946,-0.00014091044,1.1566735e-05,9.669296559877694e-05,2.4987966753542423e-06,-1.2497106808950775e-05
0.06,10,18.166666,1.5,0.0,6.998825,-0.00013628024,1.1064636e-05,3.099616151303053e-06,2.2296386305242777e-05,-6.562804856002913e-06
0.06,10,18.333332,1.5,0.0,6.998854,-0.00013184194,1.0597578e-05,2.6890338631346822e-05,-6.376765668392181e-06,-1.761076850925747e-05
0.06,10,18.5,1.5,0.0,6.998883,-0.00012757287,1.0150194e-05,7.665948942303658e-07,2.1617510356009007e-05,4.170306056039408e-06
0.06,10,18.666668,1.5,0.0,6.99891,-0.00012347057,9.728887e-06,5.402334500104189e-05,3.207806730642915e-05,1.4208024595063762e-05
0.06,10,18.833332,1.5,0.0,6.9989367,-0.00011953712,9.311014e-06,1.0636576917022467e-06,-1.531874295324087e-05,-1.7729291585055762e-05
0.06,10,19.0,1.5,0.0,6.9989624,-0.00011574578,8.926436e-06,3.790628397837281e-05,6.914720870554447e-06,2.9771149456792045e-07
0.06,10,19.166668,1.5,0.0,6.998987,-0.00011210927,8.557225e-06,8.787697879597545e-06,-8.428789442405105e-06,-1.5312004052248085e-05
0.06,10,19.333334,1.5,0.0,6.9990115,-0.00010861133,8.208503e-06,-2.889457391574979e-06,-1.2618169421330094e-05,-1.1255222716499702e-05
0.06,10,19.5,1.5,0.0,6.999035,-0.00010523617,7.8827725e-06,5.359499482437968e-06,-1.7168058548122644e-05,3.438415819800866e-05
0.06,10,19.666666,1.5,0.0,6.999058,-0.000102001984,7.573515e-06,2.4011824280023575e-05,3.6779732909053564e-05,1.5740292838017922e-06
